SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Churn_Yes,TotalCharges
0,58,86,True,False,True,False,False,False,False,False,4988
1,34,76,True,False,True,False,False,False,False,False,2584
0,65,26,False,False,True,False,False,False,True,False,1690
1,2,44,True,False,True,True,False,True,False,True,88
1,17,82,True,False,True,False,False,False,False,True,1394
0,63,41,True,True,False,False,False,False,True,False,2583
0,72,25,False,True,True,True,True,False,False,False,1800
0,43,93,False,True,True,False,False,False,False,False,3999
0,72,113,True,False,True,True,True,False,True,False,8136
0,6,20,False,True,True,True,True,False,False,False,120
0,1,25,True,False,True,True,False,False,False,False,25
0,26,60,False,True,True,False,False,False,False,True,1560
0,72,95,False,True,True,True,True,True,False,False,6840
1,56,112,False,False,True,True,True,False,False,True,6272
0,17,103,True,False,True,False,False,True,False,False,1751
0,1,55,False,False,True,False,False,False,False,False,55
0,68,86,True,True,True,False,True,False,False,False,5848
0,61,25,False,True,True,True,False,True,False,False,1525
0,11,40,False,False,False,False,True,False,False,False,440
0,34,85,False,False,True,False,False,False,False,False,2890
0,72,24,True,False,True,True,True,False,False,False,1728
0,26,62,True,False,True,True,False,True,False,False,1612
0,66,95,True,False,True,True,True,False,False,False,6270
0,64,85,False,False,True,False,True,False,False,False,5440
0,3,61,True,False,True,False,False,False,True,False,183
0,20,20,False,False,True,True,False,False,False,False,400
0,48,103,False,True,True,True,True,False,False,True,4944
0,43,72,True,True,True,False,False,False,True,False,3096
1,14,20,True,False,True,True,True,False,False,False,280
0,57,20,False,True,True,False,True,False,False,False,1140
0,72,66,True,True,True,False,False,True,False,False,4752
0,72,26,True,False,True,False,True,True,False,False,1872
0,38,81,True,True,True,True,False,False,True,False,3078
0,2,50,False,False,True,False,True,False,False,True,100
1,4,95,False,False,True,True,False,False,False,True,380
0,26,70,False,False,True,True,False,False,False,False,1820
0,26,20,True,True,True,True,True,False,False,False,520
0,15,39,False,False,False,False,False,True,False,False,585
0,22,100,True,True,True,True,False,True,False,False,2200
0,13,25,False,True,True,False,False,True,False,False,325
1,6,44,False,False,False,False,False,False,True,False,264
1,20,54,True,False,True,False,True,True,False,False,1080
0,72,20,True,True,True,False,False,True,False,False,1440
1,34,100,True,False,True,False,False,False,False,False,3400
0,52,21,False,False,True,False,True,False,False,False,1092
0,69,25,False,False,True,True,True,True,False,False,1725
0,39,20,False,False,True,False,False,False,False,False,780
0,65,75,True,True,True,False,False,True,False,True,4875
0,68,25,True,False,True,False,False,False,True,False,1700
0,25,85,False,False,True,False,False,False,False,False,2125
0,6,84,True,False,True,False,False,False,False,True,504
1,64,70,False,False,True,False,False,False,False,True,4480
0,7,70,True,True,True,True,False,False,False,True,490
0,32,86,False,True,True,False,False,False,True,False,2752
0,41,20,True,False,True,False,False,False,False,False,820
0,2,45,True,False,True,True,True,False,False,True,90
0,24,51,True,False,False,True,False,False,True,False,1224
0,1,19,False,False,True,True,False,False,True,False,19
0,54,44,False,False,False,False,False,True,False,False,2376
0,39,60,False,True,True,True,True,False,False,False,2340
0,14,80,False,False,True,True,False,False,True,True,1120
0,7,70,True,True,True,False,True,False,False,False,490
0,25,20,True,False,True,False,False,False,True,False,500
0,44,93,True,True,True,False,False,True,False,False,4092
0,61,100,True,True,True,False,False,False,False,False,6100
0,72,114,True,False,True,True,True,True,False,False,8208
0,43,99,False,True,True,False,False,False,False,False,4257
0,58,108,False,False,True,True,False,False,False,False,6264
0,71,67,False,False,False,False,True,False,False,False,4757
1,34,85,True,False,True,True,True,False,False,False,2890
1,52,73,True,False,True,True,False,False,True,False,3796
1,64,44,False,False,False,False,True,False,True,False,2816
0,44,85,True,False,True,False,False,False,True,False,3740
0,13,45,True,True,True,False,False,False,False,False,585
0,24,91,True,False,True,True,False,False,False,True,2184
0,70,115,True,True,True,True,False,True,False,False,8050
1,1,85,False,False,True,False,False,False,False,True,85
0,11,76,False,False,True,False,False,False,True,True,836
0,12,60,True,False,True,False,True,False,True,True,720
0,72,111,True,False,True,True,True,False,False,False,7992
1,8,101,False,False,True,True,True,False,True,True,808
0,15,85,True,False,True,False,False,True,False,False,1275
0,13,56,False,True,True,False,False,True,False,False,728
0,68,80,False,False,True,False,False,False,False,False,5440
0,17,80,False,False,True,True,True,False,True,False,1360
0,71,25,False,True,True,True,True,False,False,False,1775
0,6,69,True,False,True,False,False,False,True,False,414
0,6,91,False,False,True,True,True,False,True,True,546
0,47,19,False,True,True,False,False,True,False,False,893
0,4,76,False,False,True,True,False,False,False,False,304
1,13,94,True,False,True,False,False,False,False,False,1222
0,3,75,False,False,True,True,False,False,True,False,225
0,12,54,True,False,True,True,False,False,True,False,648
0,17,80,False,False,True,True,True,False,False,False,1360
0,19,58,False,False,True,True,False,True,False,False,1102
0,52,21,True,False,True,False,True,True,False,False,1092
0,29,90,True,False,True,False,False,False,True,False,2610
0,3,45,True,False,True,True,True,False,True,False,135
1,3,36,True,False,False,False,True,True,False,True,108
0,32,84,True,True,True,False,True,False,False,False,2688
0,55,104,True,False,True,True,True,True,False,True,5720
0,20,99,True,False,True,False,False,False,False,False,1980
0,22,20,True,True,True,False,False,False,False,False,440
1,60,81,True,True,True,True,False,False,True,False,4860
1,27,88,False,False,True,True,True,False,False,True,2376
0,4,94,False,False,True,False,False,True,False,True,376
0,3,85,True,False,True,True,True,False,False,True,255
1,12,29,True,False,False,False,True,False,False,False,348
0,17,52,True,False,True,True,True,False,False,True,884
0,12,78,False,True,True,True,True,False,False,True,936
0,45,25,False,True,True,True,True,False,False,False,1125
0,1,51,False,True,True,True,True,False,False,False,51
0,72,85,True,False,True,True,True,False,False,False,6120
0,28,100,True,False,True,True,False,False,True,False,2800
0,51,81,True,False,True,True,False,False,True,False,4131
0,1,50,False,True,True,True,False,False,True,False,50
0,8,66,False,False,True,True,True,True,False,False,528
0,43,106,False,True,True,False,False,False,True,False,4558
0,22,84,False,False,True,False,False,False,True,True,1848
0,18,20,False,True,True,False,False,False,False,False,360
1,54,65,True,False,True,False,True,False,False,False,3510
0,13,81,True,False,True,False,False,False,False,True,1053
0,69,85,False,False,True,True,True,False,True,False,5865
0,66,57,True,True,False,False,False,False,True,False,3762
0,53,19,False,False,True,False,False,True,False,False,1007
0,3,19,True,False,True,False,False,False,True,False,57
0,20,20,False,False,True,True,True,False,False,False,400
0,1,19,True,False,True,False,False,False,False,True,19
0,38,62,True,False,True,False,False,False,False,True,2356
0,13,20,False,False,True,False,False,False,True,False,260
1,57,90,True,False,True,False,False,False,True,False,5130
0,67,20,True,False,True,True,True,False,True,False,1340
1,11,56,False,False,True,False,False,False,False,False,616
0,14,50,False,False,True,False,False,False,False,False,700
0,21,80,True,True,True,False,True,False,False,False,1680
0,59,25,True,False,True,False,False,False,True,False,1475
0,43,101,True,False,True,True,False,False,False,True,4343
0,7,39,True,True,False,True,True,True,False,False,273
0,56,81,False,True,True,True,True,False,False,False,4536
0,13,73,True,False,True,False,False,False,False,False,949
0,3,30,False,True,False,False,False,True,False,False,90
0,8,76,True,True,True,False,True,False,False,False,608
0,5,34,False,True,False,False,False,True,False,False,170
0,19,24,True,True,True,False,False,False,True,False,456
0,0,53,False,True,False,False,False,False,True,False,0
0,71,20,False,True,True,True,False,True,False,False,1420
0,9,45,True,False,False,True,False,False,True,True,405
0,1,74,False,False,True,True,True,False,False,True,74
0,24,25,False,True,True,False,True,False,False,False,600
0,3,20,True,False,True,False,False,True,False,False,60
0,39,103,False,False,True,False,False,False,False,True,4017
0,69,93,False,True,True,True,True,True,False,False,6417
0,33,61,False,False,True,False,False,False,False,False,2013
0,24,51,True,False,True,False,False,False,False,False,1224
0,39,20,False,True,True,True,False,True,False,False,780
0,37,20,True,False,True,False,True,False,False,False,740
0,71,91,False,True,True,True,False,False,True,False,6461
1,29,90,True,False,True,False,False,True,False,False,2610
0,68,92,False,False,True,False,False,False,False,False,6256
0,52,101,False,True,True,True,True,False,True,False,5252
0,3,60,False,False,True,False,False,False,True,False,180
0,1,82,True,False,True,False,True,False,False,True,82
0,72,115,True,True,True,False,False,False,False,False,8280
0,26,84,True,False,True,False,False,True,False,True,2184
0,3,80,False,False,True,True,True,False,False,False,240
0,3,20,True,False,True,False,False,False,False,False,60
0,59,111,True,False,True,True,False,False,True,False,6549
1,33,105,False,True,True,False,False,False,True,False,3465
1,26,86,False,False,True,False,False,False,False,False,2236
0,30,100,True,False,True,False,False,False,True,False,3000
0,22,79,True,False,True,False,False,False,False,False,1738
0,7,25,True,False,True,False,True,False,False,False,175
1,66,111,False,True,True,False,False,False,False,False,7326
0,71,106,True,True,True,False,False,False,True,False,7526
0,8,75,False,False,True,True,False,False,False,False,600
0,15,103,True,False,True,True,True,False,True,False,1545
0,70,106,True,True,True,False,False,False,False,False,7420
0,55,85,False,True,True,True,True,False,False,False,4675
0,63,102,True,False,True,False,False,False,False,False,6426
0,10,20,True,False,True,True,False,False,True,False,200
1,3,74,False,False,True,False,False,False,False,False,222
0,54,20,True,False,True,True,False,True,False,False,1080
0,72,67,True,True,False,True,True,False,True,False,4824
1,28,26,False,False,True,False,False,False,True,False,728
1,65,86,True,True,True,True,True,False,False,False,5590
0,70,20,True,True,True,True,False,False,False,False,1400
0,55,51,False,False,True,False,True,False,False,False,2805
0,68,20,False,False,True,False,True,False,False,False,1360
0,45,19,True,True,True,True,True,False,True,False,855
0,9,75,False,False,True,False,True,True,False,False,675
0,72,116,False,False,True,True,True,True,False,False,8352
0,64,99,True,True,True,True,True,False,False,False,6336
0,72,84,False,True,True,True,True,True,False,False,6048
1,47,85,True,True,True,False,True,False,False,False,3995
0,6,49,False,False,True,False,False,False,True,True,294
0,48,24,False,False,True,False,True,False,True,False,1152
0,63,74,True,True,True,False,False,False,False,False,4662
0,8,75,True,False,True,False,False,False,False,True,600
0,65,104,False,True,True,False,True,False,False,False,6760
0,43,20,False,True,True,False,False,False,True,False,860
0,38,54,False,True,True,True,True,False,False,False,2052
0,1,45,False,False,True,True,False,False,True,True,45
0,2,20,True,True,True,False,True,False,False,False,40
0,4,80,True,False,True,True,False,False,True,True,320
1,69,110,True,False,True,False,False,False,True,False,7590
0,3,74,True,False,True,True,True,False,False,False,222
0,70,110,False,True,True,True,True,False,False,False,7700
0,4,49,True,True,True,True,True,False,False,True,196
0,46,103,False,False,True,False,True,False,False,False,4738
0,65,70,True,True,True,True,True,False,False,False,4550
0,19,97,False,False,True,True,True,False,False,False,1843
0,21,62,True,False,True,False,False,False,False,False,1302
0,48,79,True,False,True,False,False,False,False,False,3792
1,17,89,False,False,True,False,False,False,True,True,1513
1,64,20,True,False,True,False,False,False,True,False,1280
0,66,92,False,False,True,False,False,False,True,False,6072
0,70,78,True,True,True,True,True,False,False,False,5460
0,29,80,True,True,True,False,False,False,True,False,2320
0,1,63,True,False,True,True,True,False,False,False,63
0,47,20,False,False,True,False,False,False,True,False,940
0,71,21,False,False,True,True,True,True,False,False,1491
0,42,21,True,True,True,False,True,False,False,False,882
1,62,80,False,False,True,False,True,False,False,False,4960
0,56,45,False,False,False,True,True,False,False,False,2520
